ln_hf,rsa_mssd,vlf,vlf_mssd,ln_vlf,lf,lf_var,lf_mssd,lf_autocorr,ln_lf,ln_lf_mssd,ln_lf_autocorr,p_pow,p_pow_var,p_pow_autocorr,p_hz_autocorr,sdnn,sdnn_autocorr,t_pow,t_pow_autocorr,d_pow,d_pow_var,d_pow_autocorr,hf,hf_p,p_pow,coh_ratio,t_pow,label
-1.2551160461252413,-0.613862154406804,-0.4542596960794075,-0.20692280815340938,-1.935022617088423,-0.8051996838035047,-0.14816656232935635,-0.2596697718321709,-0.3237479894973149,-2.0708547189227096,-0.3301933866057867,-0.40500967899580104,-0.5873451527193926,-0.177955290790281,-0.7356751257942137,-0.36956945499880084,-0.9508156093040881,0.964577497647522,-0.7133643817602592,-0.05314452796536399,-0.4317250584745375,-0.11033890052289322,-1.1919792182047315,-20.94737370732062,4.421093103190018,-20.27369635628816,4.515611779608351,-23.862521510246943,-1
-1.2088601157081786,-0.6209422869866184,-0.4633289448801356,-0.20696193863671483,-2.262417349385043,-0.819762927474853,-0.1480912835364497,-0.2599331424778298,0.7661270544989127,-2.3035451776188602,-0.43798728001203496,0.750142038599857,-0.5840744855851205,-0.17798329442649474,-0.6992471702254618,-1.8574794066891596,-0.9510110085775374,1.0461903355517093,-0.7217742358020369,-0.29858085699687037,-0.44259100663020506,-0.1103545678745116,-3.2412848399839005,-15.0266407349458,14.873433688129856,-7.266681072928896,24.26659881846204,-24.61347452050554,-1
-1.1582486881264231,-0.4563791669894215,-0.4614507032361223,-0.20581308911069712,-2.1900856679346385,-0.823008683847759,-0.1478386751977494,-0.2524845419810254,-3.161047424152141,-2.3692627728627778,4.871468520454319,-3.3231203880852447,-0.5813998445868588,-0.17781073281292936,-1.8159497777552376,-0.6902391728165865,-0.9445204048320556,-1.6611505963746471,-0.7200545250386945,-2.2604475944165925,-0.41091798886596054,-0.11015201136665986,0.12109218687228802,33.785383223779185,52.02872853182578,16.324306907391765,32.99015290666182,-12.14093767363173,-1
-1.2817150591971438,-0.5541660698001183,-0.43803917380967494,-0.2064165756591819,-1.5483645678947995,-0.8218778353627855,-0.14806656564309245,-0.25910397245017724,-0.3249891046709708,-2.3423738873683266,0.23057257449839005,-0.23855059274477808,-0.5920972569112494,-0.17783502323203432,-0.019420724401439302,-0.28354160681785384,-0.96346871925879,-0.5874949512644558,-0.7141477355042917,-1.112745648676766,-0.43613412286825043,-0.11025189944684871,-0.22935163982291515,27.699933621591967,30.679250520338343,-9.874621911490824,-8.038025219744577,-1.8641915472691344,-1
-1.6501303784885806,-0.5198093487440019,-0.43522135499485387,-0.20533722166484933,-1.4849623214311072,-0.8210832854239604,-0.14818226638885695,-0.2593000691587578,-2.02224330331584,-2.3239628144643425,0.10521515252217004,-1.9716242740975132,-0.6073184515247819,-0.17788607964751013,-0.7726992618630151,0.7955629099053745,-1.0058232839478172,-1.6116381765665053,-0.7220795375680326,-0.5372378532837478,-0.43439192342980243,-0.11036108823999453,-0.5819029285932362,-40.09001211152736,-29.27921176206264,-41.99858823694618,-32.7895026990507,-14.688707018336004,-1
-1.6553283053511434,-0.6210434141105622,-0.43625171472121876,-0.20698968078320418,-1.4857747894157103,-0.8266861135264528,-0.14821350601386535,-0.2601233522562504,0.8538000200306369,-2.429390586360719,-0.6041027855808241,0.8451013450018013,-0.6122857358017068,-0.1779985873893608,-2.1754638964026434,-1.6531373785146328,-1.0154481038115164,1.0818412093112093,-0.7253285271569382,-0.3705949531162674,-0.4245353807043785,-0.11047887071451296,-5.053364599587745,-66.01377822563423,-47.01133154921931,-57.66035663637371,-34.084543774857444,-35.88126080934122,-1
-0.8213934322205678,-0.4046118851262086,-0.4233395620883957,-0.264180158243143,-0.37630716977258427,-0.8395372807855751,-0.34059147759453395,-0.3088101351953856,0.898731104909625,-1.2896526023296055,-0.12622485936726682,0.9098806151119416,-0.7300798011953896,-0.3692816004540239,1.07717203201835,-1.7030115163036386,-0.6757192888513609,0.28497118882764233,-0.6092234766207881,0.8253941047916957,-0.5419769639997963,-0.2625270643578991,0.7498126302231658,44.79292646475401,-41.0534305994678,77.38364874965895,-29.730586053693216,150.7059970853845,1
-0.859335510572579,-0.4415783849867818,-0.41611548687590494,-0.2649932549771494,-0.3504586768701155,-0.7786042176593919,-0.3942969413683969,-0.3151706907717547,-0.017883878192323222,-1.0166662899612835,-0.5253622752671655,-0.03226018250266435,-0.7068453167078327,-0.37682740183376756,-0.7432072579016223,-1.2411149944627915,-0.7510744893726615,0.8530696720505379,-0.5892903431439173,-0.020209730671735503,-0.5238527806673855,-0.2734818005259268,0.6557316888622803,41.91164131913747,-52.453187600656726,118.87689537853106,-27.29533435950448,204.37942261925903,1
-0.833221322727393,-0.4319244858002967,-0.4315208469507768,-0.2647248039659969,-0.40365565565533346,-0.8251315521551226,-0.3780945421226983,-0.314001289203791,0.8132046252442364,-1.204927179436799,-0.42393199546183086,0.8061608358183171,-0.725750938134102,-0.37815607001874524,0.68001422090461,0.8353165620782153,-0.8085115677556031,0.25214867646814815,-0.6084724855577348,-0.8864008698426222,-0.5080965142222024,-0.270501073826153,0.6568530010933875,114.37939957424008,-32.80845287117853,139.34481660463925,-25.284598474538463,219.727013710736,1
-1.1345626551333106,-0.463618494396897,-0.43052418147802385,-0.26559806718305795,-0.3997919698874911,-0.8537440109654734,-0.39715103630301096,-0.3191411477050626,0.20483079233810042,-1.3223875923054107,-0.6371804226554478,0.19196435433301898,-0.7563352518767746,-0.37985695461533375,0.4939275422826529,-1.3670052119172942,-0.8462979436228997,0.8830268348207843,-0.6311810143707806,0.5330151560061559,-0.5043399805766747,-0.2711973510456884,0.7907708090081914,71.82978896134965,-41.96256593120859,88.70552230713419,-36.40379161754569,196.4736833867566,1
-1.2643533016031312,-0.46511323404382837,-0.4599815585284701,-0.262543755957971,-0.5288585858340016,-0.8550757987418437,-0.39739836358531583,-0.3192744529973778,-0.014595434746197204,-1.328456795608591,-0.6438897091180097,-0.03310742881075676,-0.7684184934214455,-0.3798705590494086,-0.14526820802351367,-3.531840138162721,-0.855336865634496,0.3976014629609731,-0.6480270510567905,0.5504840169069573,-0.5515364529817305,-0.2786408666253896,-0.011109140912441855,5.267183613116334,-60.12759341875565,59.87578614348794,-40.463752551476816,167.14020612223808,1
-1.0985784813224393,-0.3831662483799728,-0.6189684087773302,-0.26164560569974316,-1.9397169759790374,-0.8606064233495675,-0.39305467479271106,-0.3182392477242466,0.7752234769469339,-1.3573496971272778,-0.582420784830034,0.7768926915359171,-0.782331215865449,-0.377086507827186,0.9416253480920608,-0.04988865728751915,-0.88212565929834,-1.019223884877795,-0.7064240486868982,0.8140112533423992,-0.5868099076573998,-0.2762728363583874,-0.31476281818274227,-26.97594036242603,-51.10588164465679,22.862937325391822,-17.66170264463332,49.38746969705718,1
-0.8179590547532583,-0.5719980146299127,-0.20139018204715722,-0.20624994032150493,0.15605307725978343,-0.7450505071432443,-0.14745267432155257,-0.2523356547815068,-1.0978221803524322,-1.4533056768091708,0.38720538362550017,-0.8355880406193453,-0.5359639265206401,-0.1778667210997614,-1.320890025692332,-0.11724638028675415,-0.6984469322899834,-1.2531304919099757,-0.5659875388956005,-0.044458811197904936,-0.34875314878570146,-0.1099432655324909,0.6191013794892748,27.19262614146116,-44.68900464616265,52.802630046614,-34.01948498407489,130.93833504978613,-1
